337	-32768	
338	-32768	
339	-32725	
340	-32294	
341	-27996	
342	-19991	
343	-9877	
344	1020	
345	12049	
346	12536	
347	15278	
348	17674	
349	17007	
350	20442	
351	18513	
352	16261	
353	16773	
354	14055	
355	12149	
356	12404	
357	9702	
358	8687	
359	4744	
360	1665	
361	-6512	
362	-10363	
363	-15224	
364	-19241	
365	-15605	
366	-12443	
367	-3102	
368	6316	
369	13240	
370	18966	
371	19337	
372	20637	
373	20184	
374	19678	
375	18268	
376	19497	
377	18731	
378	19702	
379	20082	
380	20051	
381	20649	
382	19900	
383	20328	
384	19359	
385	19711	
386	19233	
387	18384	
388	18623	
389	19333	
390	18822	
391	15897	
392	15608	
393	13153	
394	12762	
395	11930	
396	11740	
397	13435	
398	16474	
399	17525	
400	20047	
401	20623	
402	20807	
403	21405	
404	20034	
405	20967	
406	20405	
407	20695	
408	20720	
409	21011	
410	20676	
411	21176	
412	20580	
413	20598	
414	20635	
415	20506	
416	21077	
417	20162	
418	20733	
419	19964	
420	20755	
421	20106	
422	19834	
423	19717	
424	20080	
425	19570	
426	18251	
427	19537	
428	19419	
429	20646	
430	20433	
431	21257	
432	20404	
433	20183	
434	20451	
435	20660	
436	20058	
437	20915	
438	20920	
439	20429	
440	20801	
441	20224	
442	20428	
443	20428	
444	20377	
445	20585	
446	20520	
447	20624	
448	20184	
449	20594	
450	20725	
451	20380	
452	20148	
453	20504	
454	20487	
455	20134	
456	20452	
457	19812	
458	20414	
459	20458	
460	20913	
461	20460	
462	20852	
463	20487	
464	20876	
465	20344	
466	20689	
467	20549	
468	20673	
469	20776	
470	20501	
471	20706	
472	20649	
473	20827	
474	20613	
475	20643	
476	21125	
477	20583	
478	20783	
479	20743	
480	20852	
481	20681	
482	19997	
483	20615	
484	20438	
485	20493	
486	20533	
487	21271	
488	20766	
489	20380	
490	20933	
491	20865	
492	20768	
493	20795	
494	20842	
495	21012	
496	20934	
497	20675	
498	20669	
499	20499	
500	20783	
501	20939	
502	20813	
503	20764	
504	20851	
505	20750	
506	21149	
507	20835	
508	20783	
509	20879	
510	20933	
511	20758	
512	20892	
513	20779	
514	20911	
515	20421	
516	20601	
517	20974	
518	20683	
519	20885	
520	20784	
521	20800	
522	20786	
523	21034	
524	20956	
525	20446	
526	20771	
527	20320	
528	20984	
529	20578	
530	21003	
531	20248	
532	20977	
533	20705	
534	20961	
535	20598	
536	20855	
537	20432	
538	20892	
539	20706	
540	21003	
541	20851	
542	20689	
543	20874	
544	20847	
545	21022	
546	20876	
547	20973	
548	20700	
549	20626	
550	20980	
551	20856	
552	20689	
553	21061	
554	20703	
555	21062	
556	20951	
557	20862	
558	20790	
559	20762	
560	20909	
561	20884	
562	20903	
563	20870	
564	21161	
565	20606	
566	21042	
567	20913	
568	21096	
569	20452	
570	21280	
571	20847	
572	20926	
573	20733	
574	21074	
575	20661	
576	21013	
577	20907	
578	21076	
579	21086	
580	20761	
581	21040	
582	21047	
583	21170	
584	21106	
585	21144	
586	21043	
587	20993	
588	20868	
589	20874	
590	20997	
591	20952	
592	20825	
593	21084	
594	21097	
595	20744	
596	20972	
597	20892	
598	20949	
599	20863	
600	21189	
601	20762	
602	21129	
603	20920	
604	20985	
605	20578	
606	20690	
607	20940	
608	20637	
609	21039	
610	21101	
611	20722	
612	20851	
613	21063	
614	20623	
615	21121	
616	20770	
617	21158	
618	20917	
619	21059	
620	21080	
621	20876	
622	21002	
623	20813	
624	20744	
625	21020	
626	20939	
627	20896	
628	20659	
629	20706	
630	20379	
631	20403	
632	20610	
633	20150	
634	19562	
635	20547	
636	20075	
637	20138	
638	20797	
639	20686	
640	20482	
641	21218	
642	20589	
643	21269	
644	21225	
645	20812	
646	21074	
647	20848	
648	21071	
649	21087	
650	21082	
651	20944	
652	20924	
653	20994	
654	20865	
655	20735	
656	21090	
657	20797	
658	20670	
659	20502	
660	20721	
661	20436	
662	20592	
663	19934	
664	19114	
665	19589	
666	18987	
667	18467	
668	19014	
669	20613	
670	20096	
671	21113	
672	20917	
673	20829	
674	20924	
675	21101	
676	20935	
677	20843	
678	20700	
679	21146	
680	20580	
681	20808	
682	21046	
683	20947	
684	20896	
685	20766	
686	20943	
687	20212	
688	21054	
689	20482	
690	19986	
691	19505	
692	20123	
693	19531	
694	18494	
695	18407	
696	18763	
697	19094	
698	18121	
699	19182	
700	21101	
701	20139	
702	20551	
703	21379	
704	21007	
705	21254	
706	20812	
707	21023	
708	20758	
709	20911	
710	21102	
711	20813	
712	20981	
713	20735	
714	20783	
715	20699	
716	20896	
717	20404	
718	20400	
719	20751	
720	20443	
721	19670	
722	19386	
723	19202	
724	18826	
725	18744	
726	18251	
727	18959	
728	18780	
729	19181	
730	20828	
731	20689	
732	21016	
733	21243	
734	21238	
735	21119	
736	20940	
737	20978	
738	20591	
739	20826	
740	20962	
741	21220	
742	21087	
743	20740	
744	20441	
745	20514	
746	20686	
747	20729	
748	20264	
749	20530	
750	19919	
751	19861	
752	19168	
753	19074	
754	18327	
755	17694	
756	16620	
757	18108	
758	19069	
759	19490	
760	20285	
761	20759	
762	21014	
763	21237	
764	21365	
765	21113	
766	21014	
767	20567	
768	20477	
769	20837	
770	21367	
771	21019	
772	21045	
773	20550	
774	20803	
775	20586	
776	20366	
777	20725	
778	20466	
779	20364	
780	19939	
781	19279	
782	19280	
783	19177	
784	18787	
785	17993	
786	17904	
787	18062	
788	18932	
789	19265	
790	19857	
791	20579	
792	21147	
793	20825	
794	20604	
795	20948	
796	20849	
797	21191	
798	20243	
799	20579	
800	20875	
801	20423	
802	20868	
803	20973	
804	20753	
805	20404	
806	20433	
807	19460	
808	20247	
809	20150	
810	19382	
811	19003	
812	18078	
813	18559	
814	17008	
815	16413	
816	17551	
817	18255	
818	18778	
819	19806	
820	19987	
821	20515	
822	20373	
823	20887	
824	20953	
825	20539	
826	21178	
827	20658	
828	20863	
829	20431	
830	20694	
831	20635	
832	20940	
833	19711	
834	20080	
835	18987	
836	20207	
837	19384	
838	19512	
839	19002	
840	17042	
841	16887	
842	16143	
843	14607	
844	13182	
845	11462	
846	9340	
847	13932	
848	15991	
849	18082	
850	20349	
851	19801	
852	20995	
853	21592	
854	21735	
855	21295	
856	20815	
857	20720	
858	20779	
859	20815	
860	21069	
861	20948	
862	21073	
863	20328	
864	20579	
865	20772	
866	20311	
867	19937	
868	19780	
869	18466	
870	18678	
871	18948	
872	17379	
873	16571	
874	15903	
875	15860	
876	16544	
877	17145	
878	19350	
879	20274	
880	20446	
881	20714	
882	21374	
883	21356	
884	21275	
885	21119	
886	21078	
887	21241	
888	20835	
889	20904	
890	20793	
891	21384	
892	20773	
893	21194	
894	20831	
895	21003	
896	20686	
897	20156	
898	20656	
899	20815	
900	20643	
901	20114	
902	19875	
903	19785	
904	20196	
905	19934	
906	20604	
907	20509	
908	20438	
909	21112	
910	21214	
911	20775	
912	20980	
913	21115	
914	21029	
915	21180	
916	20914	
917	21012	
918	21042	
919	21077	
920	20929	
921	20920	
922	20878	
923	20922	
924	21329	
925	21321	
926	21067	
927	20939	
928	21004	
929	21190	
930	20732	
931	20620	
932	20822	
933	20644	
934	20884	
935	20758	
936	21168	
937	21112	
938	21264	
939	20973	
940	20895	
941	21016	
942	21313	
943	21059	
944	21103	
945	20891	
946	21031	
947	21042	
948	20761	
949	21095	
950	21160	
951	20804	
952	21307	
953	21030	
954	21228	
955	21046	
956	20998	
957	20946	
958	21000	
959	20936	
960	20940	
961	21060	
962	20945	
963	21149	
964	20875	
965	20803	
966	21082	
967	20922	
968	21031	
969	21007	
970	21083	
971	21059	
972	21195	
973	20903	
974	20979	
975	20878	
976	21318	
977	21038	
978	21217	
979	20915	
980	21026	
981	21126	
982	21029	
983	21327	
984	20990	
985	20854	
986	21157	
987	21028	
988	20822	
989	20770	
990	20916	
991	20914	
992	20748	
993	21021	
994	21098	
995	21028	
996	21062	
997	21051	
998	20906	
999	21115	
1000	20939	
